age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
46,58.8,159,мъж,качване,средна,балансиран,67.0,58.8,114,109,105,105,95,107,106,"пилешко, зеленчуци, плодове","картофи, зеленчуци",балансиран,4,False,47.0,1683,83,91,224,
24,65.9,171,жена,отслабване,средна,растителен,59.9,65.9,104,86,82,98,89,84,81,"риба, яйца, плодове","пилешко, ориз",растителен,6,False,52.7,1744,145,60,207,
59,70.4,159,жена,поддържане,средна,растителен,73.3,70.4,118,76,74,118,110,91,82,"яйца, плодове, зеленчуци","зеленчуци, картофи",растителен,6,False,56.3,2430,147,77,260,
20,76.0,192,мъж,качване,ниска,нисковъглехидратен,69.0,76.0,82,74,73,109,109,108,99,"пилешко, зеленчуци, хляб","пилешко, сладки",нисковъглехидратен,9,Да,63.9,1515,97,72,174,
44,77.7,172,мъж,отслабване,средна,растителен,70.6,77.7,119,96,90,114,110,102,100,"ориз, плодове, тестени изделия","зеленчуци, плодове",растителен,7,False,62.2,2302,111,73,224,
29,67.4,171,жена,поддържане,средна,растителен,77.1,67.4,102,70,66,117,107,105,95,"тестени изделия, риба, сладко","яйца, сладко",растителен,9,False,53.9,1893,106,51,192,
42,102.0,194,мъж,поддържане,ниска,нисковъглехидратен,91.0,102.0,115,89,83,91,81,85,80,"бобови, хляб, пилешко","мляко, плодове",нисковъглехидратен,9,Да,69.2,1791,118,84,199,глутен
62,84.7,154,жена,качване,ниска,нисковъглехидратен,86.7,84.7,102,95,87,110,109,118,117,"яйца, плодове, ориз","плодове, пилешко",нисковъглехидратен,10,False,67.8,1810,107,88,265,
32,82.0,154,мъж,качване,средна,вегетариански,76.0,82.0,68,81,79,101,92,87,77,"зеленчуци, сладки, мляко","хляб, риба",вегетариански,8,Да,59.8,2241,82,55,111,
42,103.3,198,мъж,поддържане,висока,балансиран,109.4,103.3,112,70,60,98,95,103,102,"тестени изделия, риба, сирене","сладко, яйца",балансиран,9,False,82.6,2353,112,77,221,
36,58.4,182,мъж,поддържане,висока,растителен,66.6,58.4,114,107,103,117,110,86,77,"ориз, пилешко, яйца","пилешко, сладко",растителен,1,False,46.7,1575,100,88,265,
23,101.3,180,жена,качване,ниска,балансиран,110.3,101.3,76,71,64,109,106,103,98,"плодове, тестени изделия, яйца","картофи, пилешко",балансиран,1,False,81.0,1654,141,63,214,
43,98.0,164,жена,качване,ниска,кето,97.0,98.0,164,97,90,120,112,82,74,"хляб, сладки, мляко","яйца, мляко",кето,8,Не,62.2,1424,106,64,248,лактоза
31,107.5,164,мъж,поддържане,висока,нисковъглехидратен,116.8,107.5,79,75,67,103,99,110,103,"зеленчуци, сладко, плодове","яйца, сладко",нисковъглехидратен,9,False,86.0,2265,93,94,275,
60,91.0,156,мъж,отслабване,ниска,балансиран,88.0,91.0,136,98,92,93,85,96,89,"яйца, зеленчуци, хляб","пилешко, плодове",балансиран,9,Не,60.6,1680,133,46,230,
31,63.7,174,мъж,поддържане,средна,балансиран,57.0,63.7,39,81,77,90,83,104,102,"риба, тестени изделия, плодове","картофи, зеленчуци",балансиран,2,True,51.0,2268,83,66,237,
59,80.0,180,жена,качване,ниска,вегетариански,71.0,80.0,112,88,78,91,90,116,113,"бобови, пилешко, риба","сладки, яйца",вегетариански,8,Да,68.4,1992,84,40,176,лактоза
59,66.3,190,жена,отслабване,ниска,балансиран,64.5,66.3,58,93,85,108,106,114,106,"пилешко, тестени изделия, ориз","зеленчуци, картофи",балансиран,2,False,53.0,2034,143,79,180,
49,74.0,183,мъж,качване,ниска,вегетариански,66.0,74.0,96,98,95,109,105,111,108,"риба, яйца, сладки","риба, мляко",вегетариански,2,Не,61.7,1532,150,74,174,глутен
51,51.0,156,мъж,поддържане,ниска,кето,50.0,51.0,44,82,78,114,112,98,88,"плодове, яйца, сладки","пилешко, плодове",кето,1,Не,65.4,1609,158,83,289,глутен
27,106.0,196,мъж,поддържане,висока,вегетариански,93.0,106.0,64,75,73,110,104,109,100,"сладки, яйца, зеленчуци","бобови, сладки",вегетариански,6,Да,49.6,1415,153,71,287,
18,69.5,172,мъж,качване,висока,балансиран,72.2,69.5,66,70,60,101,91,81,76,"картофи, риба, плодове","пилешко, сирене",балансиран,5,False,55.6,1687,113,79,187,
41,85.4,191,мъж,качване,средна,балансиран,91.4,85.4,117,71,63,115,105,114,112,"плодове, риба, сирене","ориз, картофи",балансиран,1,False,68.3,2378,146,73,199,
62,79.0,166,жена,поддържане,ниска,кето,67.0,79.0,153,76,73,102,93,102,93,"плодове, бобови, пилешко","сладки, плодове",кето,1,Не,65.8,1986,109,78,190,лактоза
31,53.1,164,мъж,поддържане,средна,високопротеинов,56.7,53.1,118,75,67,90,87,92,83,"сирене, яйца, риба","зеленчуци, яйца",високопротеинов,5,False,42.5,2144,93,96,164,
24,89.0,166,жена,отслабване,ниска,кето,86.0,89.0,130,83,76,116,113,101,100,"сладки, пилешко, хляб","риба, мляко",кето,9,Да,69.1,1408,147,87,112,
55,50.0,164,мъж,отслабване,висока,кето,49.0,50.0,88,74,74,117,112,84,76,"зеленчуци, плодове, хляб","мляко, зеленчуци",кето,10,Не,51.1,2368,132,52,124,глутен
61,83.8,192,жена,качване,средна,високопротеинов,81.4,83.8,89,106,103,98,97,107,106,"тестени изделия, пилешко, плодове","тестени изделия, зеленчуци",високопротеинов,1,True,67.0,2463,132,63,297,
41,66.5,168,жена,качване,средна,растителен,57.2,66.5,112,89,82,91,87,83,73,"сладко, пилешко, ориз","зеленчуци, сладко",растителен,2,True,53.2,1769,96,52,172,
51,51.0,156,мъж,поддържане,ниска,кето,50.0,51.0,44,82,78,114,112,98,88,"плодове, яйца, сладки","пилешко, плодове",кето,1,Не,65.4,1609,158,83,289,глутен
63,57.7,188,жена,отслабване,висока,балансиран,56.0,57.7,73,88,81,98,94,115,106,"яйца, плодове, картофи","плодове, зеленчуци",балансиран,5,False,46.2,2345,113,73,291,
22,83.2,188,жена,качване,висока,балансиран,80.1,83.2,30,83,73,105,101,110,107,"сладко, сирене, тестени изделия","сирене, пилешко",балансиран,6,True,66.6,2161,108,75,189,
41,112.9,191,мъж,отслабване,висока,високопротеинов,109.7,112.9,88,100,97,118,110,95,86,"сладко, яйца, пилешко","тестени изделия, картофи",високопротеинов,5,False,90.3,2000,104,79,168,
55,92.0,187,жена,поддържане,ниска,нисковъглехидратен,78.0,92.0,167,100,95,100,92,114,108,"мляко, хляб, сладки","зеленчуци, бобови",нисковъглехидратен,7,Да,53.0,2368,128,64,269,
49,94.0,156,мъж,качване,ниска,високопротеинов,84.0,94.0,157,102,92,100,98,119,115,"хляб, сладки, риба","мляко, риба",високопротеинов,5,Да,52.4,2223,108,79,290,глутен
49,56.0,162,мъж,отслабване,висока,вегетариански,44.0,56.0,155,103,94,112,103,96,96,"хляб, зеленчуци, плодове","риба, пилешко",вегетариански,2,Не,65.0,1524,126,75,290,глутен
52,113.5,171,жена,отслабване,висока,високопротеинов,116.2,113.5,80,70,69,119,115,119,115,"зеленчуци, плодове, риба","яйца, ориз",високопротеинов,10,True,90.8,1694,83,64,269,
58,99.0,186,мъж,поддържане,средна,растителен,108.1,99.0,55,88,86,118,112,93,91,"сладко, картофи, плодове","плодове, картофи",растителен,2,False,79.2,2198,127,99,300,
48,69.6,172,жена,поддържане,средна,растителен,65.1,69.6,51,80,74,114,109,85,79,"яйца, тестени изделия, зеленчуци","картофи, сладко",растителен,1,True,55.7,2363,97,56,276,
39,59.0,167,жена,отслабване,средна,кето,56.0,59.0,53,94,93,101,96,118,114,"пилешко, мляко, плодове","риба, сладки",кето,5,Не,59.4,1542,85,82,158,лактоза
59,79.3,169,жена,поддържане,ниска,балансиран,77.8,79.3,87,101,95,98,91,107,105,"тестени изделия, сирене, яйца","яйца, плодове",балансиран,1,True,63.4,2027,109,88,185,
23,62.0,179,мъж,поддържане,висока,вегетариански,57.0,62.0,42,95,86,103,94,96,94,"риба, хляб, бобови","риба, пилешко",вегетариански,8,Да,50.6,1816,104,90,168,
