food_name,Unnamed: 0.1,Unnamed: 0,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
Salsa Verde,368,368,6,0.1,0.0,0.0,0.0,1.0,0.5,0.2,0.3,0.0,0.034,13.4,0.0,0.027,0.084,0.0,0.005,0.2,0.021,0.093,1.8,0.0,0.097,0.003,1.4,0.075,0.079,2.9,0.076,6.2,38.9,0.086,0.067,4.826
Мисо,369,369,40,1.2,0.2,0.2,0.6,5.1,1.2,2.6,1.1,0.0,0.7,8.6,0.0,0.0,0.082,0.063,0.045,0.06,0.2,0.015,0.04,0.0,0.0,0.065,0.094,11.4,0.046,0.5,9.6,0.2,31.8,42.0,0.092,10.193
"покълнала соя, приготвена",370,370,76,4.2,0.6,0.9,2.4,6.1,0.4,8.0,0.8,0.0,0.2,74.7,0.0,0.2,0.023,0.0,0.052,1.0,0.7,0.079,7.8,0.0,0.2,0.024,55.5,0.3,1.2,56.4,0.7,126.9,333.7,0.042,1.0,83.6
"Соево брашно, печено",371,371,375,18.6,2.7,4.1,10.5,28.6,6.5,29.6,8.2,0.0,0.083,3.2,0.0,0.4,0.2,0.0,0.8,2.8,1.0,0.3,0.0,0.0,1.7,0.087,159.8,1.9,4.9,313.7,1.8,404.6,1734.9,0.029,3.0,249.7
соево брашно с ниска мазнина,372,372,330,7.8,1.1,1.3,3.7,30.7,9.3,40.0,14.1,0.0,0.085,4.1,0.0,1.0,0.3,0.0,0.2,2.6,1.4,0.9,0.0,0.0,0.5,0.023,250.8,1.4,7.2,250.8,2.8,594.0,1839.2,0.055,3.6,350.6
"Зелена соя, приготвена",373,373,127,5.8,0.7,1.1,2.7,9.9,0.0,11.1,3.8,0.0,0.2,61.7,0.0,0.0,0.2,0.01,0.0,0.1,1.1,0.1,0.007,15.3,0.0,0.0,0.0,130.5,0.1,2.3,54.0,0.5,142.2,485.1,0.0,30.78
Azumaya tofu vitasoy,374,374,316,16.6,2.0,4.7,9.9,9.1,1.6,32.8,2.4,0.0,0.03,331.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,777.0
Соевите протеини изолират,375,375,96,1.0,0.1,0.2,0.5,2.1,0.0,22.8,1.6,0.0,0.3,1.4,0.0,0.037,0.01,0.0,0.085,0.4,0.079,0.006,0.0,0.0,0.0,0.0,50.4,0.5,4.1,11.0,0.4,219.6,22.9,0.011,1.1,82.0
Тофу кисело мляко,376,376,246,4.7,0.7,1.0,2.7,41.8,3.2,9.2,0.5,0.0,0.03,203.1,0.0,0.0,0.2,0.004,0.0,0.027,0.6,0.0,0.048,6.6,0.0,0.8,0.013,309.2,0.2,2.8,104.8,0.0,99.6,123.1,0.068,56.57
Бекон без месо,377,377,446,42.5,6.7,10.2,22.2,9.1,0.0,15.4,3.7,0.0,2.1,70.5,0.0,6.3,0.047,0.0,0.7,10.9,0.2,0.7,0.0,0.0,9.9,0.0,33.1,0.2,3.5,27.4,0.3,100.8,244.8,0.004,0.6,107.3
Без месо пържено пиле,378,378,304,16.6,1.5,4.2,6.0,11.1,0.0,27.7,5.6,0.0,0.5,73.4,0.0,1.7,0.017,0.038,0.5,16.6,0.0,1.1,0.0,0.0,2.5,0.0,54.6,0.7,5.0,15.6,0.0,318.5,390.0,0.037,0.8,120.6
Соева,379,379,109,4.8,0.5,1.0,2.9,8.4,6.1,7.1,1.0,0.0,0.1,221.1,0.0,0.0,0.2,0.007,0.061,0.5,8.0,0.0,0.6,17.5,0.069,6.1,0.0,340.2,0.3,1.2,0.0,0.0,0.0,342.6,0.099,22.2
Соева Вермицели,380,380,463,0.1,0.092,0.005,0.093,115.2,24.4,0.1,5.5,0.0,0.032,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.019,77.0,2.7,2.5,2.8,0.0,28.0,4.2,0.017,5.9,200.4
тофу пържено,381,381,35,2.6,0.4,0.6,1.5,1.2,0.4,2.4,0.5,0.0,0.021,6.6,0.0,0.0,0.01,0.036,0.0,0.054,0.073,0.041,0.094,0.0,0.0,0.011,0.099,48.4,0.051,0.6,7.8,0.2,37.3,19.0,0.038,6.832
Темпех,382,382,320,17.9,3.7,5.0,6.4,15.6,0.0,30.8,0.0,0.0,0.068,99.0,0.0,0.1,0.086,0.096,0.6,4.4,0.5,0.4,0.0,0.0,0.0,0.0,184.3,0.9,4.5,134.5,2.2,441.6,683.9,0.0,1.9,253.1
Koyadofu,383,383,81,5.2,0.7,1.1,2.9,1.7,0.0,8.9,1.2,0.0,0.081,1.0,0.0,0.0,0.021,0.078,0.0,0.041,0.2,0.011,0.029,0.1,0.0,0.0,0.0,61.9,0.2,1.7,10.0,0.6,82.1,3.4,0.04,17.237
Без месо месо,384,384,110,5.0,0.8,1.2,2.6,4.5,0.7,11.8,2.6,0.0,0.3,32.5,0.0,0.5,0.066,0.062,0.3,5.6,0.0,0.7,0.0,0.0,1.0,0.0,16.2,0.4,1.2,10.1,0.0,192.6,100.8,0.02,1.0,41.3
Соя ванил джогинг Алпро,385,385,21,0.6,0.1,2.7,2.6,1.0,0.09,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Соево извара сирене,386,386,340,18.2,2.6,4.0,10.3,15.5,3.6,28.1,0.0,0.0,0.094,159.5,0.0,0.0,0.006,0.0,0.3,1.1,0.3,0.2,0.0,0.0,1.4,0.011,423.0,0.9,12.6,513.0,2.0,499.5,447.8,0.068,3.9,497.4
соев сос,387,387,8,0.054,0.025,0.059,0.099,0.8,0.097,1.3,0.1,0.0,0.9,11.4,0.0,0.0,0.012,0.04,0.0,0.073,0.4,0.046,0.01,0.0,0.0,0.0,0.0,5.3,0.031,0.2,11.8,0.2,26.6,69.6,0.087,2.293
Соя сухо печено,388,388,419,20.1,2.9,4.4,11.4,30.4,0.0,36.8,7.5,0.0,0.077,0.7,0.0,0.4,0.2,0.0,0.7,1.0,0.4,0.2,4.3,0.0,0.0,0.076,130.2,1.0,3.7,212.0,2.0,603.6,1268.5,0.028,4.4,233.0
соево масло,389,389,120,13.6,2.1,3.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.064,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.095,13.67
Без месо пиле,390,390,376,21.4,3.1,4.6,12.2,6.1,0.0,39.7,6.0,0.0,1.2,98.9,0.0,0.1,0.1,0.068,0.4,2.4,1.0,1.2,0.0,0.0,4.5,0.0,58.8,1.2,5.5,28.6,2.0,562.8,90.7,0.012,1.2,137.5
Соя приготвена,391,391,296,15.4,2.2,3.4,8.7,17.1,5.2,28.6,10.3,0.0,0.075,107.6,0.0,0.0,0.3,0.022,0.0,0.5,0.7,0.3,0.4,2.9,0.0,0.6,0.099,175.4,0.7,8.8,147.9,1.4,421.4,885.8,0.064,72.517
Соеварна неравна мазнина,392,392,68,0.046,0.0,0.0,0.046,10.1,8.9,6.0,0.5,0.0,0.1,225.2,0.1,0.064,0.092,0.063,0.4,0.8,0.0,0.084,0.0,0.071,0.2,0.063,281.9,0.3,0.9,24.3,0.0,211.4,255.2,0.046,0.2,299.508
соево брашно,393,393,23,1.1,0.2,0.2,0.6,1.8,0.4,1.8,0.5,0.0,0.023,0.3,0.0,0.0,0.062,0.058,0.0,0.002,0.2,0.069,0.009,0.0,0.0,0.1,0.061,10.7,0.2,0.3,22.3,0.1,25.7,130.8,0.086,5.488
Соево лецитинско масло,394,394,104,13.6,2.0,1.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6
тофу суров,395,395,188,11.9,1.7,2.6,6.7,4.7,0.0,20.0,0.7,0.0,0.06,209.7,0.0,0.2,0.096,0.0,0.1,0.5,0.2,0.1,0.2,0.0,0.0,0.0,868.0,0.5,13.3,74.4,1.5,240.6,300.1,0.005,2.0,918.8
Соев чипс,396,396,109,2.1,0.3,0.5,1.1,15.0,0.5,7.5,1.0,0.0,0.2,2.4,0.0,0.02,0.098,0.0,0.076,0.8,0.4,0.1,0.0,0.0,0.3,0.048,48.4,0.7,1.5,48.1,0.6,2.0,2.0,0.099,0.4,75.5
Зелена соя сурова,397,397,376,17.4,2.0,3.3,8.2,28.3,0.0,33.2,10.8,0.0,0.017,172.8,0.0,1.1,0.4,0.0,0.4,4.2,0.4,0.2,74.2,0.0,0.0,0.0,504.3,0.3,9.1,166.4,1.4,496.6,1587.2,0.081,2.5,677.3
Соевите протеини се концентрират,398,398,93,0.1,0.04,0.092,0.099,7.2,0.0,18.0,1.6,0.0,0.3,1.6,0.0,0.076,0.087,0.0,0.078,0.2,0.007,0.015,0.0,0.0,0.0,0.0,102.7,0.3,3.1,39.6,1.2,237.4,127.4,0.019,1.2,132.7
соева маргарин,399,399,34,3.8,0.8,1.8,1.0,0.043,0.0,0.052,0.0,0.0,0.005,0.7,0.067,0.06,0.013,0.049,0.051,0.033,0.012,0.054,0.077,0.0,0.1,0.0,1.4,0.0,0.0,0.1,0.0,1.1,2.0,0.0,0.0,5.309
Шоколадова соева мазнина,400,400,107,0.046,0.0,0.0,0.012,20.7,8.9,6.0,0.5,0.0,0.1,214.8,0.1,0.001,0.03,0.005,0.4,1.2,0.0,0.037,0.0,0.062,0.3,0.021,281.9,0.5,0.9,24.3,0.0,211.4,255.2,0.027,0.2,310.107
Окара,401,401,93,2.1,0.2,0.4,0.9,15.3,0.0,3.9,0.0,0.0,0.07,99.6,0.0,0.0,0.035,0.017,0.0,0.063,0.1,0.1,0.1,0.0,0.0,0.0,0.0,97.6,0.2,1.6,31.7,0.5,73.2,259.9,0.048,21.6
Без месо кюфтета,402,402,284,13.0,2.1,3.2,6.7,11.5,1.8,30.2,6.6,0.0,0.8,83.5,0.0,1.4,0.1,0.073,0.3,3.6,0.7,0.3,0.0,0.0,2.5,0.0,36.0,1.0,3.1,25.9,0.0,495.4,259.2,0.016,2.6,100.4
ванилова соево мляко,403,403,131,4.3,0.5,1.0,2.3,15.3,9.7,7.9,1.5,0.0,0.1,214.0,0.0,0.1,0.032,0.0,0.2,1.2,0.9,0.2,0.0,0.0,0.3,0.042,60.8,0.3,1.6,60.8,0.5,126.4,286.7,0.08,0.3,91.4
Соево хранене сурово,404,404,414,2.9,0.3,0.5,1.3,49.0,0.0,54.8,0.0,0.0,0.017,8.5,0.0,0.8,0.4,0.0,0.3,3.2,2.4,0.7,0.0,0.0,0.0,0.0,297.7,2.4,16.7,373.3,4.6,855.2,3037.8,0.018,6.2,421.1
Соеварна ниска мазнина,405,405,104,1.5,0.0,0.5,1.0,17.5,8.5,4.0,1.9,0.0,0.04,218.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,199.3,0.0,1.1,0.0,0.0,150.7,155.5,0.0,0.0,225.3
покълнала соя сурова,406,406,85,4.7,0.7,1.1,2.6,6.7,0.0,9.2,0.8,0.0,0.005,48.3,0.0,0.0,0.2,0.1,0.0,0.045,0.8,0.7,0.1,10.7,0.0,0.0,0.0,46.9,0.3,1.5,50.4,0.5,114.8,338.8,0.045,21.8
Соя сурова,407,407,830,37.1,5.4,8.2,20.9,56.1,13.6,67.9,17.3,0.0,0.023,15.9,0.0,1.6,0.7,0.0,1.6,3.0,1.5,0.7,11.2,0.0,1.6,0.099,515.2,3.1,29.2,520.8,4.7,1309.4,3342.4,0.071,9.1,734.0
"Темпе, приготвен",408,408,55,3.2,1.0,1.1,0.7,2.6,0.0,5.1,0.0,0.0,0.084,16.9,0.0,0.021,0.022,0.07,0.1,0.6,0.1,0.079,0.0,0.0,0.0,0.0,27.2,0.2,0.6,21.8,0.4,71.6,113.5,0.0,0.4,38.7
Светлина на ваниловата соева,409,409,83,2.1,0.2,0.6,1.4,9.4,1.0,6.4,1.5,0.0,0.2,223.6,0.0,0.0,0.062,0.09,0.4,0.0,0.0,0.0,0.0,0.025,0.0,0.0,298.9,0.0,1.1,31.6,0.0,250.3,284.3,0.0,0.2,319.4
Шоколадова соева,410,410,153,3.7,0.6,0.9,2.0,24.2,19.1,5.5,1.0,0.0,0.1,208.0,0.0,0.2,0.098,0.079,0.056,0.6,1.2,0.2,0.2,4.1,0.026,0.3,0.074,306.2,0.5,1.2,36.5,0.0,123.9,347.5,0.023,35.156
соево масло,411,411,120,13.6,3.4,8.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6
Нато,412,412,169,8.8,1.3,1.9,5.0,11.5,3.9,14.2,4.3,0.0,0.026,44.0,0.0,0.0,0.1,0.089,0.0,0.2,0.0,0.2,0.1,10.4,0.0,0.009,0.085,173.6,0.5,6.9,92.0,1.2,139.2,583.2,0.033,39.429
Chrysanthemum Raw,413,413,12,0.3,0.0,0.0,0.0,1.5,0.0,1.7,1.5,0.0,0.012,46.6,0.0,0.0,0.07,0.084,0.0,0.097,0.3,0.1,0.061,0.7,0.0,0.0,0.2,59.7,0.044,1.2,16.3,0.5,27.5,289.2,0.0,5.285
Груд готви,414,414,100,0.6,0.035,0.1,0.3,25.5,9.2,1.2,5.2,0.0,0.065,150.0,0.0,0.0,0.092,0.036,0.0,0.036,0.5,0.9,0.2,10.1,0.0,0.4,0.03,16.0,0.2,0.6,35.6,0.4,55.2,806.3,0.021,32.903
Cauliflower Raw,415,415,3,0.081,0.094,0.061,0.07,0.6,0.2,0.2,0.3,0.0,0.042,12.0,0.0,0.0,0.085,0.012,0.0,0.082,0.014,0.087,0.019,6.3,0.0,0.055,0.033,2.9,0.01,0.077,2.0,0.003,5.7,38.9,0.05,1.337
Червено зеле сурово,416,416,53,0.3,0.002,0.028,0.1,12.5,6.5,2.4,3.6,0.0,0.079,153.7,0.0,0.1,0.088,0.0,0.1,0.7,0.2,0.4,96.9,0.0,0.2,0.082,76.5,0.004,1.4,27.2,0.4,51.0,413.1,0.039,0.4,193.6
Броколи Raab Raw,417,417,9,0.2,0.047,0.027,0.097,1.1,0.2,1.3,1.1,0.0,0.04,37.0,0.0,0.0,0.06,0.039,0.0,0.056,0.5,0.1,0.064,8.1,0.0,0.6,0.074,43.2,0.022,0.9,8.8,0.2,29.2,78.4,0.072,3.861
"Напаво зеле, приготвено",418,418,13,0.2,0.0,0.0,0.0,2.4,0.0,1.2,0.0,0.0,0.012,105.0,0.0,0.051,0.094,0.0,0.096,0.5,0.07,0.052,3.5,0.0,0.0,0.0,31.6,0.1,0.8,8.7,0.2,20.7,94.8,0.025,0.2,39.7
Келп,419,419,2,0.067,0.037,0.064,0.044,0.5,0.069,0.07,0.018,0.0,0.019,4.1,0.0,0.031,0.006,0.0,0.005,0.027,0.061,0.07,0.2,0.0,0.04,0.015,8.4,0.021,0.1,6.1,0.017,2.1,4.5,0.07,0.038,9.303
шалот сурови,420,420,18,0.061,0.041,0.015,0.074,4.2,2.0,0.6,0.8,0.0,0.044,20.0,0.0,0.0,0.04,0.083,0.0,0.07,0.089,0.003,0.016,2.0,0.0,0.025,0.007,9.3,0.004,0.3,5.3,0.046,15.0,83.5,0.091,5.833
Бамбукът изстрелва сурово,421,421,49,0.5,0.1,0.054,0.2,9.4,5.4,4.7,4.0,0.0,0.067,163.8,0.0,0.0,0.3,0.087,0.0,0.1,1.1,0.3,0.4,7.2,0.0,1.8,0.0,23.4,0.3,0.9,5.4,0.5,106.2,959.4,0.001,19.3
Юта готвена,422,422,32,0.2,0.004,0.022,0.022,6.3,0.9,3.2,1.7,0.0,0.043,75.8,0.0,0.021,0.076,0.0,0.2,0.8,0.02,0.5,28.7,0.0,0.083,0.059,183.6,0.2,2.7,53.9,0.1,62.6,478.5,0.052,0.7,226.4
Червена маруля,423,423,4,0.08,0.036,0.056,0.024,0.6,0.1,0.4,0.3,0.0,0.057,26.8,0.0,0.0,0.041,0.007,0.0,0.061,0.097,0.1,0.026,1.0,0.0,0.067,0.021,9.2,0.093,0.3,3.4,0.095,7.8,52.4,0.044,1.595
Броколи се готви,424,424,98,1.1,0.2,0.1,0.5,20.1,3.9,6.7,9.2,0.0,0.1,249.9,0.0,0.0,0.2,0.3,0.0,0.3,1.5,1.7,0.6,181.7,0.0,4.1,0.4,112.0,0.2,1.9,58.8,0.5,187.6,820.4,0.008,38.3
Romanesco Raw,425,425,20,0.2,0.038,0.085,0.006,3.9,1.9,1.9,2.0,0.0,0.025,57.5,0.0,0.025,0.091,0.0,0.094,0.5,0.4,0.1,56.4,0.0,0.095,0.085,21.1,0.051,0.5,12.8,0.2,39.7,192.0,0.087,0.4,86.0
Патладжан суров,426,426,115,0.8,0.2,0.047,0.3,26.9,16.2,4.5,13.7,0.0,0.028,422.7,0.0,0.2,0.1,0.0,0.2,3.0,1.3,0.4,10.1,0.0,1.4,0.052,41.2,0.4,1.1,64.1,1.1,109.9,1048.8,0.074,0.7,98.3
празник сурови,427,427,54,0.3,0.049,0.076,0.1,12.6,3.5,1.3,1.6,0.0,0.003,73.9,0.0,0.0,0.056,0.087,0.0,0.038,0.4,0.1,0.2,10.7,0.0,0.8,0.011,52.5,0.1,1.9,24.9,0.4,31.2,160.2,0.03,16.132
Lemongrass Citronella,428,428,5,0.076,0.067,0.091,0.082,1.2,0.0,0.038,0.0,0.0,0.024,3.4,0.0,0.05,0.011,0.0,0.097,0.018,0.082,0.034,0.1,0.0,0.0,0.0,3.1,0.082,0.4,2.9,0.3,4.8,34.7,0.031,0.1,4.937
"Тиква, приготвена",429,429,49,0.2,0.019,0.1,0.085,12.0,5.1,1.8,2.7,0.0,0.006,229.5,0.0,0.0,0.004,0.057,0.0,0.2,1.0,0.5,0.1,11.5,0.0,2.0,0.098,36.8,0.2,1.4,22.1,0.2,73.5,563.5,0.054,17.005
целина се готви,430,430,7,0.098,0.064,0.018,0.024,1.5,0.9,0.3,0.6,0.0,0.093,35.3,0.0,0.081,0.021,0.0,0.071,0.1,0.049,0.022,2.3,0.0,0.1,0.061,15.8,0.08,0.2,4.5,0.025,9.4,106.5,0.086,0.098,20.767
пипер серано,431,431,2,0.075,0.072,0.002,0.028,0.4,0.2,0.1,0.2,0.0,0.067,5.5,0.0,0.0,0.09,0.015,0.0,0.009,0.059,0.095,0.099,2.7,0.0,0.088,0.021,0.7,0.063,0.083,1.3,0.058,2.4,18.6,0.047,0.902
Nopales Raw,432,432,14,0.063,0.018,0.039,0.044,2.9,1.0,1.1,1.9,0.0,0.076,80.9,0.0,0.024,0.059,0.0,0.07,0.4,0.1,0.079,8.0,0.0,0.0,0.039,141.0,0.06,0.5,44.7,0.4,13.8,221.0,0.099,0.2,155.484
Сладки картофени листа с варени,433,433,22,0.2,0.099,0.008,0.006,4.7,3.5,1.4,1.2,0.0,0.2,57.1,0.0,0.057,0.016,0.0,0.2,0.6,0.1,0.1,1.0,0.0,0.6,0.012,21.1,0.008,0.4,30.7,0.1,25.6,199.7,0.083,0.2,30.0
"Патладжан, приготвен",434,434,33,0.2,0.049,0.056,0.09,8.1,3.2,0.8,2.5,0.0,0.2,88.8,0.0,0.066,0.086,0.0,0.028,0.6,0.008,0.081,1.3,0.0,0.4,0.021,5.9,0.042,0.2,10.9,0.1,14.9,121.8,0.0,0.1,19.0
Аспержи готвеха,435,435,3,0.074,0.004,0.0,0.063,0.6,0.2,0.4,0.3,0.0,0.0,13.9,0.0,0.0,0.065,0.036,0.0,0.025,0.2,0.036,0.022,1.2,0.0,0.2,0.099,3.5,0.031,0.1,2.1,0.063,8.1,33.6,0.049,1.458
Рутабага се готви,436,436,72,0.4,0.007,0.037,0.2,16.4,9.5,2.2,4.3,0.0,0.049,219.7,0.0,0.2,0.069,0.0,0.091,1.7,0.4,0.2,45.1,0.0,0.6,0.03,43.2,0.052,0.4,24.0,0.2,98.4,518.4,0.022,0.3,112.0
пащърнак сурови,437,437,128,0.5,0.1,0.2,0.023,30.6,8.2,2.0,8.3,0.0,0.068,135.2,0.0,0.0,0.2,0.1,0.0,0.036,1.2,1.0,0.2,28.9,0.0,2.5,0.055,61.2,0.2,1.0,49.3,1.0,120.7,637.5,0.094,41.83
кисели туршии,438,438,17,0.3,0.079,0.018,0.1,3.5,1.6,0.5,1.9,0.0,1.9,145.8,0.0,0.0,0.013,0.0,0.006,0.0,0.069,0.096,1.6,0.0,0.1,0.038,0.0,0.1,0.6,6.2,0.036,21.7,35.7,0.0,0.079,8.4
Свалени зеленина,439,439,29,0.3,0.091,0.065,0.1,6.3,0.8,1.6,5.0,0.0,0.4,134.2,0.0,0.077,0.2,0.0,0.1,0.6,0.4,0.3,39.5,0.0,2.7,0.5,197.3,0.4,1.2,31.7,0.5,41.8,292.3,0.013,0.2,251.2
Йерусалим артишок,440,440,110,0.047,0.0,0.065,0.036,26.2,14.4,3.0,2.4,0.0,0.011,117.0,0.0,0.3,0.052,0.0,0.049,2.0,0.6,0.1,6.0,0.0,0.3,0.014,21.0,0.2,5.1,25.5,0.014,117.0,643.5,0.083,0.2,63.742
яка сурова,441,441,12,0.2,0.026,0.049,0.075,2.0,0.2,1.1,1.4,0.0,0.014,32.3,0.0,0.0,0.007,0.033,0.0,0.068,0.3,0.06,0.003,12.7,0.0,0.8,0.2,83.5,0.004,0.2,9.7,0.2,9.0,76.7,0.041,5.001
Хризантема се готви,442,442,20,0.036,0.0,0.0,0.0,4.3,2.0,1.6,2.3,0.0,0.042,92.5,0.0,0.0,0.086,0.092,0.0,0.2,0.7,0.061,0.1,23.9,0.0,2.5,0.1,69.0,0.1,3.7,18.0,0.4,43.0,569.0,0.001,8.597
Ориенталски репички изсъхна,443,443,314,0.8,0.3,0.1,0.4,73.5,43.3,9.2,27.7,0.0,0.3,22.8,0.0,0.3,0.3,0.0,0.8,3.9,2.2,0.7,0.0,0.0,0.008,0.031,729.6,1.9,7.8,197.2,0.6,236.6,4053.0,0.091,2.5,848.6
Tomatillos,444,444,42,1.3,0.2,0.2,0.6,7.7,5.2,1.3,2.5,0.0,0.019,121.0,0.0,0.088,0.093,0.0,0.099,2.4,0.2,0.074,15.4,0.0,0.5,0.033,9.2,0.1,0.8,26.4,0.2,51.5,353.8,0.055,0.3,38.2
Таро стреля сурово,445,445,9,0.069,0.016,0.071,0.042,2.0,0.0,0.8,0.0,0.0,0.056,82.4,0.0,0.024,0.04,0.0,0.014,0.7,0.074,0.035,18.1,0.0,0.0,0.0,10.3,0.099,0.5,6.9,0.1,24.1,285.5,0.002,0.4,31.723
Squash Squash Raw,446,446,172,0.4,0.091,0.086,0.2,44.9,0.0,3.4,6.5,0.0,0.017,378.3,0.0,0.6,0.06,0.0,0.071,3.0,1.7,0.7,47.4,0.0,0.0,0.0,142.2,0.3,3.0,137.9,0.7,155.2,1495.6,0.077,0.6,247.8
Празни изсъхнаха,447,447,10,0.026,0.08,0.055,0.031,2.4,0.0,0.5,0.3,0.0,0.077,0.018,0.0,0.056,0.089,0.0,0.008,0.1,0.076,0.023,3.8,0.0,0.0,0.0,11.5,0.047,0.2,5.2,0.014,11.1,76.8,0.092,0.096,18.709
зеле сурово,448,448,70,0.3,0.054,0.066,0.021,16.2,9.0,3.6,7.0,0.0,0.006,258.1,0.0,0.0,0.2,0.1,0.0,0.1,0.7,0.6,0.3,102.5,0.0,0.4,0.2,112.0,0.083,1.3,33.6,0.4,72.8,476.0,0.057,27.635
"Сладки червени чушки, приготвени",449,449,19,0.1,0.012,0.094,0.087,4.5,3.2,0.7,0.9,0.0,0.2,67.1,0.0,0.041,0.055,0.0,0.049,0.3,0.066,0.2,124.8,0.0,1.2,0.016,6.6,0.069,0.3,7.3,0.023,13.1,121.2,0.059,0.055,137.9
Сладки червени чушки сурови,450,450,46,0.4,0.088,0.016,0.1,9.0,6.3,1.5,3.1,0.0,0.092,137.4,0.0,0.094,0.089,0.0,0.1,1.5,0.5,0.4,190.3,0.0,2.4,0.095,10.4,0.037,0.6,17.9,0.2,38.7,314.4,0.081,0.4,215.3
Краставица се обелва,451,451,16,0.2,0.1,0.068,0.087,2.9,1.8,0.8,0.9,0.0,0.098,128.7,0.0,0.0,0.049,0.066,0.0,0.095,0.048,0.3,0.082,4.3,0.0,0.006,0.052,18.6,0.018,0.3,16.0,0.058,27.9,180.9,0.027,4.903
Purslane Raw,452,452,9,0.2,0.0,0.0,0.0,1.5,0.0,0.9,0.0,0.0,0.066,39.9,0.0,0.097,0.059,0.0,0.015,0.2,0.094,0.003,9.0,0.0,0.0,0.0,28.0,0.08,0.9,29.2,0.1,18.9,212.4,0.03,0.063,40.5
Грахът лук се готви,453,453,81,0.4,0.055,0.049,0.2,15.5,6.8,4.6,4.0,0.0,0.5,158.7,0.0,0.3,0.078,0.0,0.1,1.9,0.2,0.2,12.4,0.0,0.019,0.053,25.2,0.1,1.7,23.4,0.3,61.2,210.6,0.042,0.5,63.8
Домат приготвен,454,454,22,0.1,0.086,0.069,0.041,4.9,3.1,1.2,0.9,0.0,0.029,116.0,0.0,0.0,0.054,0.052,0.0,0.074,0.7,0.2,0.096,28.0,0.0,0.7,0.054,13.5,0.052,0.8,11.1,0.1,34.4,268.1,0.0,7.36
Таро изстрелва,455,455,20,0.1,0.068,0.003,0.037,4.5,0.0,1.0,0.0,0.0,0.3,133.4,0.0,0.024,0.014,0.0,0.035,1.1,0.1,0.2,26.5,0.0,0.0,0.0,19.6,0.1,0.6,11.2,0.2,36.4,481.6,0.083,0.8,52.3
Шотландски кале RAW,456,456,28,0.4,0.072,0.015,0.2,5.6,0.0,1.9,1.1,0.0,0.059,58.3,0.0,0.05,0.08,0.0,0.09,0.9,0.057,0.2,87.1,0.0,0.0,0.0,137.4,0.2,2.0,59.0,0.4,41.5,301.5,0.011,0.2,235.5
Artichoke Raw,457,457,60,0.2,0.056,0.019,0.01,13.5,1.3,4.2,6.9,0.0,0.1,108.7,0.0,0.0,0.097,0.058,0.0,0.03,1.3,0.4,0.1,15.0,0.0,0.2,0.045,56.3,0.3,1.6,76.8,0.3,115.2,473.6,0.056,25.274
Военноморски боб кълнове сурови,458,458,70,0.7,0.05,0.042,0.4,13.6,0.0,6.4,0.0,0.0,0.063,82.3,0.0,0.4,0.1,0.0,0.2,1.3,0.9,0.2,19.6,0.0,0.0,0.0,15.6,0.4,2.0,105.0,0.4,104.0,319.3,0.001,0.9,57.9
сладки туршии,459,459,146,0.7,0.1,0.021,0.2,33.8,29.2,0.9,1.6,0.0,0.7,121.9,0.0,0.079,0.077,0.0,0.006,0.2,0.037,0.005,1.1,0.0,0.6,0.018,97.6,0.021,0.4,11.2,0.1,28.8,160.0,0.0,0.2,136.1
"Ориенталски репичка, приготвена",460,460,25,0.4,0.1,0.026,0.2,5.0,2.7,1.0,2.4,0.0,0.4,139.7,0.0,0.0,0.059,0.0,0.089,0.2,0.2,0.021,22.2,0.0,0.0,0.016,25.0,0.1,0.2,13.2,0.041,35.3,419.0,0.019,0.2,56.2
