age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
64,105.6,162,жена,отслабване,средна,балансиран,106.4,105.6,91,77,73,110,101,114,109,"плодове, яйца, сирене","сирене, яйца",балансиран,6,True,84.5,1932,97,84,236,
65,80.2,150,мъж,качване,средна,нисковъглехидратен,74.4,80.2,97,109,103,95,90,116,106,"зеленчуци, сирене, плодове","ориз, риба",нисковъглехидратен,4,True,64.2,2478,88,93,250,
18,112.3,166,мъж,качване,висока,високопротеинов,107.8,112.3,83,72,70,114,106,97,89,"риба, плодове, сладко","ориз, сирене",високопротеинов,4,True,89.8,2080,126,99,243,
46,89.4,158,мъж,качване,средна,балансиран,97.1,89.4,62,93,86,93,88,94,88,"сладко, риба, пилешко","сладко, зеленчуци",балансиран,6,False,71.5,1919,108,56,175,
55,70.3,176,мъж,отслабване,висока,нисковъглехидратен,79.3,70.3,77,74,70,99,98,100,94,"сладко, картофи, зеленчуци","картофи, зеленчуци",нисковъглехидратен,7,True,56.2,1566,118,98,286,
42,87.8,199,жена,качване,средна,високопротеинов,80.0,87.8,101,105,97,109,101,98,94,"сладко, риба, плодове","ориз, тестени изделия",високопротеинов,8,True,70.2,1890,109,54,271,
33,51.8,157,жена,качване,средна,нисковъглехидратен,57.0,51.8,42,89,85,112,103,107,97,"сирене, риба, яйца","зеленчуци, плодове",нисковъглехидратен,5,False,41.4,1985,105,83,257,
29,67.4,171,жена,поддържане,средна,растителен,77.1,67.4,102,70,66,117,107,105,95,"тестени изделия, риба, сладко","яйца, сладко",растителен,9,False,53.9,1893,106,51,192,
20,120.6,199,жена,поддържане,ниска,растителен,113.7,120.6,95,81,80,97,89,83,78,"пилешко, ориз, яйца","сирене, ориз",растителен,2,True,96.5,2403,122,77,213,
23,109.2,195,жена,отслабване,ниска,растителен,106.4,109.2,103,103,93,119,112,93,92,"сладко, пилешко, тестени изделия","сирене, яйца",растителен,6,False,87.4,2225,116,59,205,
49,93.3,180,жена,поддържане,средна,растителен,102.7,93.3,106,91,88,91,89,93,90,"плодове, сирене, яйца","сладко, ориз",растителен,1,False,74.6,2016,89,52,184,
18,92.2,179,жена,качване,висока,високопротеинов,100.3,92.2,41,77,69,117,113,84,76,"картофи, пилешко, яйца","тестени изделия, риба",високопротеинов,5,False,73.8,2258,105,55,203,
54,116.6,181,мъж,поддържане,ниска,високопротеинов,116.3,116.6,55,97,89,96,89,103,96,"плодове, зеленчуци, пилешко","пилешко, тестени изделия",високопротеинов,6,True,93.3,2418,93,93,182,
44,97.4,171,мъж,отслабване,ниска,нисковъглехидратен,97.7,97.4,65,100,99,102,95,93,84,"тестени изделия, яйца, пилешко","риба, зеленчуци",нисковъглехидратен,4,True,77.9,1611,115,91,200,
65,68.5,189,мъж,качване,ниска,растителен,60.6,68.5,65,78,77,103,102,115,113,"риба, сирене, тестени изделия","сладко, ориз",растителен,6,True,54.8,2186,126,90,277,
53,96.6,172,жена,поддържане,средна,нисковъглехидратен,95.4,96.6,92,95,94,115,106,81,75,"сирене, пилешко, картофи","зеленчуци, сирене",нисковъглехидратен,6,True,77.3,2372,106,84,207,
59,117.0,158,мъж,качване,висока,балансиран,112.1,117.0,99,99,90,103,93,92,84,"ориз, сирене, плодове","пилешко, сирене",балансиран,1,True,93.6,1642,134,90,151,
44,90.0,167,жена,качване,висока,растителен,89.4,90.0,59,79,74,115,113,82,78,"зеленчуци, сирене, плодове","риба, пилешко",растителен,4,True,72.0,1898,108,80,182,
36,97.3,195,мъж,качване,висока,балансиран,105.8,97.3,68,105,98,100,91,96,93,"риба, пилешко, яйца","зеленчуци, пилешко",балансиран,3,False,77.8,1707,138,61,282,
27,103.8,173,жена,качване,висока,балансиран,103.1,103.8,103,93,86,94,89,89,80,"зеленчуци, сладко, ориз","картофи, зеленчуци",балансиран,6,True,83.0,2078,97,71,289,
36,58.4,182,мъж,поддържане,висока,растителен,66.6,58.4,114,107,103,117,110,86,77,"ориз, пилешко, яйца","пилешко, сладко",растителен,1,False,46.7,1575,100,88,265,
27,110.6,200,жена,качване,средна,високопротеинов,118.1,110.6,57,102,99,102,99,84,81,"плодове, зеленчуци, сладко","пилешко, риба",високопротеинов,4,False,88.5,1692,119,76,264,
48,110.9,152,мъж,отслабване,средна,растителен,116.4,110.9,114,78,69,116,114,95,90,"зеленчуци, риба, пилешко","сладко, картофи",растителен,7,True,88.7,1611,140,62,189,
22,81.7,175,жена,качване,ниска,високопротеинов,89.9,81.7,61,95,94,112,102,103,102,"ориз, тестени изделия, пилешко","ориз, пилешко",високопротеинов,4,False,65.4,2441,135,66,219,
56,78.1,171,жена,качване,висока,балансиран,76.2,78.1,42,110,104,98,95,102,101,"сладко, тестени изделия, сирене","плодове, сладко",балансиран,9,True,62.5,1778,129,67,176,
49,118.8,156,мъж,поддържане,ниска,растителен,111.7,118.8,72,79,77,111,104,119,109,"сирене, риба, пилешко","тестени изделия, ориз",растителен,10,True,95.0,1696,84,73,250,
28,126.5,163,жена,поддържане,ниска,балансиран,118.9,126.5,95,106,104,102,100,102,98,"плодове, риба, зеленчуци","пилешко, ориз",балансиран,5,True,101.2,1525,122,59,240,
22,103.4,167,мъж,поддържане,средна,нисковъглехидратен,99.2,103.4,92,92,87,97,91,102,99,"риба, сладко, зеленчуци","риба, тестени изделия",нисковъглехидратен,6,True,82.7,2070,140,69,217,
32,91.9,197,мъж,поддържане,висока,балансиран,88.2,91.9,37,90,82,117,114,84,81,"яйца, сирене, тестени изделия","тестени изделия, ориз",балансиран,8,True,73.5,1953,131,71,151,
32,56.6,191,мъж,качване,средна,високопротеинов,61.5,56.6,79,75,69,117,115,92,86,"ориз, плодове, сладко","плодове, картофи",високопротеинов,4,False,45.3,2435,91,61,293,
18,106.6,151,мъж,качване,ниска,балансиран,100.2,106.6,34,78,75,113,107,115,113,"зеленчуци, сирене, тестени изделия","плодове, картофи",балансиран,3,True,85.3,2149,136,76,239,
61,83.8,192,жена,качване,средна,високопротеинов,81.4,83.8,89,106,103,98,97,107,106,"тестени изделия, пилешко, плодове","тестени изделия, зеленчуци",високопротеинов,1,True,67.0,2463,132,63,297,
47,112.2,164,мъж,поддържане,средна,нисковъглехидратен,103.8,112.2,36,99,90,119,115,119,118,"сирене, зеленчуци, пилешко","сладко, ориз",нисковъглехидратен,5,True,89.8,1545,121,61,248,
40,114.6,196,мъж,отслабване,ниска,балансиран,118.3,114.6,80,101,95,111,105,81,78,"зеленчуци, сладко, картофи","тестени изделия, плодове",балансиран,3,True,91.7,2449,80,55,185,
49,112.9,156,мъж,качване,висока,високопротеинов,112.2,112.9,71,78,68,103,100,99,96,"сирене, яйца, риба","яйца, зеленчуци",високопротеинов,8,True,90.3,1637,141,81,248,
45,81.3,179,жена,поддържане,ниска,нисковъглехидратен,86.8,81.3,83,110,106,119,113,89,79,"ориз, тестени изделия, плодове","тестени изделия, зеленчуци",нисковъглехидратен,5,False,65.0,1519,123,51,246,
